Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 04/02  06:00:00,13609835.730236788,13609835.730236788,14466016.503690515 
 04/02  07:00:00,12320841.286728032,12320841.286728032,16155331.636273716 
 04/02  08:00:00,10453324.681878873,10453324.68187887,12755592.942130752 
 04/02  09:00:00,14769291.579552388,14769291.579552386,1782382.3229539504 
 04/02  10:00:00,11476494.124807906,11476494.124807906,2735749.645799038 
 04/02  11:00:00,12550925.714678836,12550925.714678836,1307665.0331152443 
 04/02  12:00:00,11661385.203196442,11661385.203196444,2742502.646780548 
 04/02  13:00:00,12576243.037011929,12576243.037011929,23451.352541131713 
 04/02  14:00:00,11398812.886017748,11398812.886017746,0.0 
 04/02  15:00:00,11643260.31021453,11643260.31021453,0.0 
 04/02  16:00:00,10737302.475068447,10737302.475068445,0.0 
 04/02  17:00:00,10962369.639986966,10962369.639986966,0.0 
 04/02  18:00:00,10640456.20814708,10640456.208147079,1922118.5372159072 
 04/02  19:00:00,11748326.837843234,11748326.837843234,1907391.0783274926 
 04/02  20:00:00,14529291.672029026,14529291.672029026,4181859.0767618815 
 04/02  21:00:00,14104455.968264742,14104455.968264742,14288786.417975745 
 04/02  22:00:00,14431504.22986982,14431504.22986982,13509684.592597954 
 04/02  23:00:00,14504680.43750073,14504680.437500729,15064399.490339559 
 04/02  24:00:00,13621694.568209179,13621694.568209175,15894386.292396682 
 04/03  01:00:00,16459438.222950975,16459438.222950973,16376237.610317523 
 04/03  02:00:00,16599553.587732673,16599553.587732669,14508046.838012396 
 04/03  03:00:00,16494384.10812049,16494384.108120485,17330311.514037797 
 04/03  04:00:00,16613635.100001129,16613635.100001125,17978885.687426095 
 04/03  05:00:00,17272368.161169948,17272368.161169944,19091020.917526567 
 04/03  06:00:00,21142764.71390551,21142764.713905507,120606681.99022335 
 04/03  07:00:00,20793190.85822577,20793190.858225764,139353898.3724527 
 04/03  08:00:00,31552201.363749427,31552201.363749423,122021906.00332251 
 04/03  09:00:00,30920451.36582364,30920451.365823635,100554625.8833184 
 04/03  10:00:00,30851467.00831472,30851467.008314719,86415357.56095618 
 04/03  11:00:00,52438982.23981342,52438982.23981343,22208512.737535176 
 04/03  12:00:00,50912058.26716679,50912058.26716679,22349707.407604994 
 04/03  13:00:00,48087845.65815461,48087845.65815461,7009744.5528882299 
 04/03  14:00:00,46878007.19694209,46878007.19694208,5608171.451609872 
 04/03  15:00:00,45752574.22050086,45752574.22050084,4424103.408203698 
 04/03  16:00:00,44764887.13582451,44764887.135824497,3095999.8290688337 
 04/03  17:00:00,42107299.17109941,42107299.17109941,8158928.040223521 
 04/03  18:00:00,36599708.64272361,36599708.64272362,8490165.451791123 
 04/03  19:00:00,10476067.856333869,10476067.856333869,0.0 
 04/03  20:00:00,11028294.910823152,11028294.910823152,0.0 
 04/03  21:00:00,12669894.910823152,12669894.910823152,0.0 
 04/03  22:00:00,11848595.961962959,11848595.961962959,0.0 
 04/03  23:00:00,12644457.347392254,12644457.34739225,0.0 
 04/03  24:00:00,14765740.78463824,14765740.784638238,0.0 
 04/04  01:00:00,16667785.364551347,16667785.364551349,223954.27316787243 
 04/04  02:00:00,16241252.134888355,16241252.134888359,121587.2877039804 
 04/04  03:00:00,16690145.26245958,16690145.26245958,145543.32257671315 
 04/04  04:00:00,16510054.649303224,16510054.649303224,103900.67343985089 
 04/04  05:00:00,17389664.36863395,17389664.368633946,105225.94925340195 
 04/04  06:00:00,41298055.86378196,41298055.863781969,52452662.73660347 
 04/04  07:00:00,42859042.53425365,42859042.53425364,63856605.8581127 
 04/04  08:00:00,53817777.318127099,53817777.318127099,21487150.35297118 
 04/04  09:00:00,52958116.89727281,52958116.89727281,10947090.64009066 
 04/04  10:00:00,51225148.492734897,51225148.492734897,7285357.564268333 
 04/04  11:00:00,48347000.79838268,48347000.79838267,2998831.2492509798 
 04/04  12:00:00,47401581.511440318,47401581.51144032,1044859.7125496507 
 04/04  13:00:00,41574670.59120814,41574670.59120813,0.0 
 04/04  14:00:00,38673142.12691364,38673142.12691364,0.0 
 04/04  15:00:00,35124157.91504553,35124157.91504552,0.0 
 04/04  16:00:00,33987538.56899779,33987538.568997789,0.0 
 04/04  17:00:00,31807782.08201801,31807782.082018015,0.0 
 04/04  18:00:00,27265092.66467057,27265092.66467057,0.0 
 04/04  19:00:00,10372763.652315982,10372763.652315978,0.0 
 04/04  20:00:00,10481094.910823152,10481094.910823152,0.0 
 04/04  21:00:00,12669894.910823152,12669894.910823152,0.0 
 04/04  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/04  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/04  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/05  01:00:00,13158423.644994012,13158423.64499401,0.0 
 04/05  02:00:00,13158423.644994012,13158423.64499401,0.0 
 04/05  03:00:00,13158423.644994012,13158423.64499401,0.0 
 04/05  04:00:00,13158423.644994012,13158423.64499401,0.0 
 04/05  05:00:00,13970526.588477325,13970526.588477325,0.0 
 04/05  06:00:00,27774931.295417165,27774931.295417165,73158116.28807855 
 04/05  07:00:00,27837068.603764409,27837068.603764405,92432457.94982459 
 04/05  08:00:00,35305697.19428782,35305697.19428782,63971703.62868689 
 04/05  09:00:00,47926795.464518319,47926795.46451832,19174850.555544054 
 04/05  10:00:00,48393714.497220199,48393714.49722019,4191884.2052570639 
 04/05  11:00:00,46892005.38943732,46892005.38943732,2906604.404323827 
 04/05  12:00:00,48112649.14922095,48112649.14922094,4119413.2719101847 
 04/05  13:00:00,43040557.38543194,43040557.38543193,0.0 
 04/05  14:00:00,41288830.62534031,41288830.625340308,0.0 
 04/05  15:00:00,34928259.34678667,34928259.34678666,0.0 
 04/05  16:00:00,32087351.451306739,32087351.45130673,0.0 
 04/05  17:00:00,26726047.209756145,26726047.209756145,0.0 
 04/05  18:00:00,22343985.728203603,22343985.728203603,0.0 
 04/05  19:00:00,9537853.992397499,9537853.992397497,0.0 
 04/05  20:00:00,9581094.910823154,9581094.910823152,0.0 
 04/05  21:00:00,12369894.910823152,12369894.910823152,0.0 
 04/05  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/05  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/05  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/06  01:00:00,13158423.644994012,13158423.64499401,0.0 
 04/06  02:00:00,13158423.644994012,13158423.64499401,0.0 
 04/06  03:00:00,13158423.644994012,13158423.64499401,0.0 
 04/06  04:00:00,13158423.644994012,13158423.64499401,0.0 
 04/06  05:00:00,13970526.588477325,13970526.588477325,0.0 
 04/06  06:00:00,39429500.391379509,39429500.391379509,12926640.516279456 
 04/06  07:00:00,44754223.134389098,44754223.134389098,15158005.532321275 
 04/06  08:00:00,46875039.30340783,46875039.30340782,646731.0679024181 
 04/06  09:00:00,41307130.62443641,41307130.62443641,0.0 
 04/06  10:00:00,39531933.100228067,39531933.10022806,0.0 
 04/06  11:00:00,34294246.113651599,34294246.11365159,0.0 
 04/06  12:00:00,31646034.035217089,31646034.035217089,0.0 
 04/06  13:00:00,30847809.63532684,30847809.63532684,0.0 
 04/06  14:00:00,30982565.548967169,30982565.548967169,0.0 
 04/06  15:00:00,30402879.049456359,30402879.049456356,0.0 
 04/06  16:00:00,30374845.14734687,30374845.14734687,0.0 
 04/06  17:00:00,25082621.147549917,25082621.147549917,0.0 
 04/06  18:00:00,20949220.546172903,20949220.546172903,0.0 
 04/06  19:00:00,9560394.857358618,9560394.857358616,0.0 
 04/06  20:00:00,10031094.910823152,10031094.910823152,0.0 
 04/06  21:00:00,12669894.910823152,12669894.910823152,0.0 
 04/06  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/06  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/06  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/07  01:00:00,13158423.644994012,13158423.64499401,0.0 
 04/07  02:00:00,13158423.644994012,13158423.64499401,0.0 
 04/07  03:00:00,13158423.644994012,13158423.64499401,0.0 
 04/07  04:00:00,13158423.644994012,13158423.64499401,0.0 
 04/07  05:00:00,13970526.588477325,13970526.588477325,0.0 
 04/07  06:00:00,38811258.34127548,38811258.341275479,13806168.241416816 
 04/07  07:00:00,44048308.50046382,44048308.50046381,15657620.37937313 
 04/07  08:00:00,48562627.68499361,48562627.6849936,2262933.418855146 
 04/07  09:00:00,48165917.17649601,48165917.176496,1748988.7652560278 
 04/07  10:00:00,46688654.53346252,46688654.53346252,655963.5951293209 
 04/07  11:00:00,43942890.19941424,43942890.19941424,0.0 
 04/07  12:00:00,44213522.462612409,44213522.462612409,0.0 
 04/07  13:00:00,38727112.57075915,38727112.57075914,0.0 
 04/07  14:00:00,37559633.98403784,37559633.984037827,0.0 
 04/07  15:00:00,36144209.77783249,36144209.77783249,0.0 
 04/07  16:00:00,35173153.45790847,35173153.45790846,0.0 
 04/07  17:00:00,33758682.65250341,33758682.6525034,0.0 
 04/07  18:00:00,28037668.091668223,28037668.09166822,0.0 
 04/07  19:00:00,10398536.670159348,10398536.670159346,0.0 
 04/07  20:00:00,9925919.414973978,9925919.414973978,0.0 
 04/07  21:00:00,12669894.910823152,12669894.910823152,0.0 
 04/07  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/07  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/07  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/08  01:00:00,10093157.415921549,10093157.415921549,0.0 
 04/08  02:00:00,10093157.415921549,10093157.415921549,0.0 
 04/08  03:00:00,10093157.415921549,10093157.415921549,0.0 
 04/08  04:00:00,10093157.415921549,10093157.415921549,0.0 
 04/08  05:00:00,10093157.415921549,10093157.415921549,0.0 
 04/08  06:00:00,10658681.415921549,10658681.415921549,0.0 
 04/08  07:00:00,7859209.051932178,7859209.051932178,0.0 
 04/08  08:00:00,7666504.368281305,7666504.368281303,0.0 
 04/08  09:00:00,7555578.434865694,7555578.434865693,0.0 
 04/08  10:00:00,7496874.07962625,7496874.079626249,0.0 
 04/08  11:00:00,7467705.290991437,7467705.290991437,0.0 
 04/08  12:00:00,7460637.6748184659,7460637.6748184659,0.0 
 04/08  13:00:00,7452928.860105576,7452928.860105575,0.0 
 04/08  14:00:00,7517047.0395516,7517047.039551598,0.0 
 04/08  15:00:00,7534984.456937042,7534984.456937042,0.0 
 04/08  16:00:00,7550374.96634608,7550374.96634608,0.0 
 04/08  17:00:00,7550374.96634608,7550374.96634608,0.0 
 04/08  18:00:00,7603518.615558922,7603518.615558921,0.0 
 04/08  19:00:00,7732313.284560109,7732313.284560109,0.0 
 04/08  20:00:00,8449035.520522805,8449035.520522805,0.0 
 04/08  21:00:00,11205881.415921549,11205881.415921549,0.0 
 04/08  22:00:00,11498723.247471665,11498723.247471665,0.0 
 04/08  23:00:00,11768727.610058027,11768727.610058027,0.0 
 04/08  24:00:00,11137128.371543734,11137128.371543732,0.0 
 04/09  01:00:00,12225391.128545534,12225391.128545534,55061.03879634304 
 04/09  02:00:00,12022441.527659705,12022441.527659703,119328.57983407383 
 04/09  03:00:00,12085510.162177325,12085510.162177325,2926200.439216076 
 04/09  04:00:00,11770947.962261988,11770947.962261986,3905178.9353284884 
 04/09  05:00:00,11945661.294492722,11945661.294492722,6747967.98354886 
 04/09  06:00:00,12128947.392864187,12128947.392864187,5175138.862405414 
 04/09  07:00:00,10316091.732910224,10316091.732910224,6535369.701870905 
 04/09  08:00:00,10110863.209486086,10110863.209486088,1916916.2562753168 
 04/09  09:00:00,10238489.357736094,10238489.357736094,1259291.895931724 
 04/09  10:00:00,9096733.51158604,9096733.51158604,355319.4903055135 
 04/09  11:00:00,8804725.171320305,8804725.171320307,110991.40350719138 
 04/09  12:00:00,8182276.574263869,8182276.574263869,0.0 
 04/09  13:00:00,7691797.697962126,7691797.697962126,0.0 
 04/09  14:00:00,7662352.086597254,7662352.086597253,0.0 
 04/09  15:00:00,7529854.287134029,7529854.287134029,0.0 
 04/09  16:00:00,7550374.96634608,7550374.96634608,0.0 
 04/09  17:00:00,7391726.856923319,7391726.856923319,0.0 
 04/09  18:00:00,7514312.2789882379,7514312.2789882379,0.0 
 04/09  19:00:00,8080991.302893402,8080991.302893403,0.0 
 04/09  20:00:00,9474424.646267262,9474424.646267262,0.0 
 04/09  21:00:00,12026195.804896854,12026195.804896854,0.0 
 04/09  22:00:00,12714461.187859875,12714461.187859875,0.0 
 04/09  23:00:00,12759603.680586756,12759603.680586756,0.0 
 04/09  24:00:00,12751278.403211428,12751278.403211428,0.0 
 04/10  01:00:00,15376012.71631637,15376012.71631637,0.0 
 04/10  02:00:00,15574923.623218272,15574923.623218272,0.0 
 04/10  03:00:00,15940561.876266208,15940561.876266204,0.0 
 04/10  04:00:00,16346106.74168581,16346106.741685812,82472.7912856361 
 04/10  05:00:00,16695753.250531663,16695753.250531659,59043.35351527686 
 04/10  06:00:00,40738338.45739081,40738338.45739081,39567996.32842445 
 04/10  07:00:00,43695424.94158404,43695424.94158405,42681089.66908792 
 04/10  08:00:00,50849203.87841852,50849203.87841853,9644129.435167967 
 04/10  09:00:00,47151975.061847779,47151975.06184776,4995135.177889163 
 04/10  10:00:00,43851727.59246554,43851727.592465538,948703.2863307564 
 04/10  11:00:00,39445119.51383765,39445119.51383765,0.0 
 04/10  12:00:00,38787517.422162387,38787517.422162387,0.0 
 04/10  13:00:00,35155632.179762829,35155632.17976281,0.0 
 04/10  14:00:00,34592522.301264178,34592522.30126417,0.0 
 04/10  15:00:00,33723618.51517907,33723618.51517907,0.0 
 04/10  16:00:00,33020166.15775963,33020166.15775962,0.0 
 04/10  17:00:00,27627309.823891175,27627309.82389117,0.0 
 04/10  18:00:00,23144044.664737427,23144044.664737427,0.0 
 04/10  19:00:00,9431038.54754227,9431038.54754227,0.0 
 04/10  20:00:00,9775919.414973978,9775919.414973978,0.0 
 04/10  21:00:00,12669894.910823152,12669894.910823152,0.0 
 04/10  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/10  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/10  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/11  01:00:00,13158423.644994012,13158423.64499401,0.0 
 04/11  02:00:00,13158423.644994012,13158423.64499401,0.0 
 04/11  03:00:00,13158423.644994012,13158423.64499401,0.0 
 04/11  04:00:00,13158423.644994012,13158423.64499401,0.0 
 04/11  05:00:00,13970526.588477325,13970526.588477325,0.0 
 04/11  06:00:00,38357932.40357665,38357932.40357664,21743449.901861639 
 04/11  07:00:00,42502006.049954909,42502006.049954909,21371981.824359839 
 04/11  08:00:00,46408372.47699381,46408372.47699381,2898098.393124473 
 04/11  09:00:00,43042008.09175829,43042008.09175827,128641.91777513879 
 04/11  10:00:00,39419070.26313661,39419070.26313661,0.0 
 04/11  11:00:00,35644337.40287728,35644337.40287727,0.0 
 04/11  12:00:00,34692942.26543106,34692942.26543106,0.0 
 04/11  13:00:00,32943629.421540578,32943629.421540575,0.0 
 04/11  14:00:00,32453034.866079906,32453034.8660799,0.0 
 04/11  15:00:00,31652240.573245229,31652240.573245225,0.0 
 04/11  16:00:00,31253830.919096766,31253830.919096766,0.0 
 04/11  17:00:00,23666121.37632642,23666121.376326428,0.0 
 04/11  18:00:00,19434398.419689798,19434398.419689798,0.0 
 04/11  19:00:00,9338570.001260348,9338570.001260348,0.0 
 04/11  20:00:00,8778719.41497398,8778719.414973978,0.0 
 04/11  21:00:00,12669894.910823152,12669894.910823152,0.0 
 04/11  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/11  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/11  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/12  01:00:00,13158423.644994012,13158423.64499401,0.0 
 04/12  02:00:00,13158423.644994012,13158423.64499401,0.0 
 04/12  03:00:00,13158423.644994012,13158423.64499401,0.0 
 04/12  04:00:00,13158423.644994012,13158423.64499401,0.0 
 04/12  05:00:00,13970526.588477325,13970526.588477325,0.0 
 04/12  06:00:00,35538901.95618512,35538901.95618512,14933106.1968007 
 04/12  07:00:00,41476262.34345223,41476262.343452218,13951344.96262033 
 04/12  08:00:00,43509669.62245165,43509669.62245165,517026.44605982649 
 04/12  09:00:00,39991885.65883663,39991885.658836629,0.0 
 04/12  10:00:00,37287786.56070309,37287786.560703087,0.0 
 04/12  11:00:00,34706683.406352009,34706683.406352,0.0 
 04/12  12:00:00,35194768.79299654,35194768.79299654,0.0 
 04/12  13:00:00,33614812.51998586,33614812.519985858,0.0 
 04/12  14:00:00,33465355.206697354,33465355.206697346,0.0 
 04/12  15:00:00,32569432.771802464,32569432.771802464,0.0 
 04/12  16:00:00,31371448.2343342,31371448.234334195,0.0 
 04/12  17:00:00,24471888.006713015,24471888.006713015,0.0 
 04/12  18:00:00,19961471.471910087,19961471.47191008,0.0 
 04/12  19:00:00,9337031.768213975,9337031.768213975,0.0 
 04/12  20:00:00,8430910.262321312,8430910.262321312,0.0 
 04/12  21:00:00,12519894.910823152,12519894.910823152,0.0 
 04/12  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/12  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/12  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/13  01:00:00,13158423.644994012,13158423.64499401,0.0 
 04/13  02:00:00,13158423.644994012,13158423.64499401,0.0 
 04/13  03:00:00,13158423.644994012,13158423.64499401,0.0 
 04/13  04:00:00,13158423.644994012,13158423.64499401,0.0 
 04/13  05:00:00,13970526.588477325,13970526.588477325,0.0 
 04/13  06:00:00,34781826.043808449,34781826.043808449,12744212.574429589 
 04/13  07:00:00,41610299.2867271,41610299.2867271,14539699.306309067 
 04/13  08:00:00,42502547.06572035,42502547.06572035,453935.651528898 
 04/13  09:00:00,38463906.411665249,38463906.411665249,0.0 
 04/13  10:00:00,36601622.104867409,36601622.10486739,0.0 
 04/13  11:00:00,34372722.742940809,34372722.742940809,0.0 
 04/13  12:00:00,33979178.90934217,33979178.90934217,0.0 
 04/13  13:00:00,32896316.339018309,32896316.3390183,0.0 
 04/13  14:00:00,32038555.31160414,32038555.311604136,0.0 
 04/13  15:00:00,31206134.47084031,31206134.4708403,0.0 
 04/13  16:00:00,30896648.90128908,30896648.901289077,0.0 
 04/13  17:00:00,23298209.022884065,23298209.02288407,0.0 
 04/13  18:00:00,18305489.32896586,18305489.328965859,0.0 
 04/13  19:00:00,9365801.959026302,9365801.959026302,0.0 
 04/13  20:00:00,8410101.690214845,8410101.690214843,0.0 
 04/13  21:00:00,12519894.910823152,12519894.910823152,0.0 
 04/13  22:00:00,11534524.076916654,11534524.076916654,0.0 
 04/13  23:00:00,11205881.415921549,11205881.415921549,0.0 
 04/13  24:00:00,13158423.644994012,13158423.64499401,0.0 
 04/14  01:00:00,13158423.644994012,13158423.64499401,0.0 
 04/14  02:00:00,13158423.644994012,13158423.64499401,0.0 
